#biquad
scenario,step,in,out_f,out_x,out_y,out_z
ins_accel,50,1057169072,1068393604,1068393604,1076782212,3215877252
ins_accel,51,1058296461,1067967957,1067967957,1076356565,3215451605
ins_accel,52,1060279503,1067524168,1067524168,1075912776,3215007816
ins_accel,53,1062877766,1067085550,1067085550,1075474158,3214569198
ins_accel,54,1065564702,1066675864,1066675864,1075064472,3214159512
ins_accel,55,1066988270,1066316692,1066316692,1074705300,3213800340
ins_accel,56,1068213580,1066025010,1066025010,1074413618,3213508658
ins_accel,57,1069092053,1065811270,1065811270,1074199878,3213294918
ins_accel,58,1069517180,1065678218,1065678218,1074066826,3213161866
ins_accel,59,1069437406,1065620615,1065620615,1074009223,3213104263
ins_accel,60,1059788680,1065603105,1065603105,1073991713,3213086753
ins_accel,61,1073947588,1065611336,1065611336,1073999944,3213094984
ins_accel,62,1053391964,1065649729,1065649729,1074038337,3213133377
ins_accel,63,1071397977,1065694488,1065694488,1074083096,3213178136
ins_accel,64,1028771456,1065723550,1065723550,1074112158,3213207198
ins_accel,65,1068758620,1065719093,1065719093,1074107701,3213202741
ins_accel,66,3192542728,1065669519,1065669519,1074058127,3213153167
ins_accel,67,1067476622,1065570690,1065570690,1073959298,3213054338
ins_accel,68,3195113368,1065426250,1065426250,1073814858,3212909898
ins_accel,69,1068154921,1065140804,1065140804,1073529412,3212624452
ins_accel,70,3174767008,1064745724,1064745724,1073134332,3212229372
ins_accel,71,1070474508,1064354086,1064354086,1072742694,3211837734
ins_accel,72,1049703544,1064007810,1064007810,1072396418,3211491458
ins_accel,73,1073344436,1063745324,1063745324,1072133932,3211228972
ins_accel,74,1058593376,1063596625,1063596625,1071985233,3211080273
ins_accel,75,1074578384,1063579384,1063579384,1071967992,3211063032
ins_accel,76,1061113990,1063696572,1063696572,1072085180,3211180220
ins_accel,77,1074727028,1063935887,1063935887,1072324495,3211419535
ins_accel,78,1059710436,1064271049,1064271049,1072659657,3211754697
ins_accel,79,1073919154,1064664809,1064664809,1073053417,3212148457
ins_accel,80,1053121044,1065073315,1065073315,1073461923,3212556963
ins_accel,81,1071327606,1065402252,1065402252,1073790860,3212885900
ins_accel,82,1026708384,1065555304,1065555304,1073943912,3213038952
ins_accel,83,1068707857,1065656177,1065656177,1074044785,3213139825
ins_accel,84,3192789920,1065694983,1065694983,1074083591,3213178631
ins_accel,85,1067469332,1065669340,1065669340,1074057948,3213152988
ins_accel,86,3194975704,1065584640,1065584640,1073973248,3213068288
ins_accel,87,1068194535,1065453361,1065453361,1073841969,3212937009
ins_accel,88,3172936032,1065233864,1065233864,1073622472,3212717512
ins_accel,89,1070542394,1064899918,1064899918,1073288526,3212383566
ins_accel,90,1049984856,1064595942,1064595942,1072984550,3212079590
ins_accel,91,1073408672,1064362324,1064362324,1072750932,3211845972
ins_accel,92,1058694088,1064230658,1064230658,1072619266,3211714306
ins_accel,93,1074593566,1064219908,1064219908,1072608516,3211703556
ins_accel,94,1061127386,1064334106,1064334106,1072722714,3211817754
ins_accel,95,1074718137,1064561871,1064561871,1072950479,3212045519
ins_accel,96,1059630232,1064877797,1064877797,1073266405,3212361445
ins_accel,97,1073890369,1065245537,1065245537,1073634145,3212729185
ins_accel,98,1052848872,1065487723,1065487723,1073876331,3212971371
ins_accel,99,1071257342,1065658460,1065658460,1074047068,3213142108
loop_rate,0,0,0,0,0,0
loop_rate,1,1043304525,981015828,981015828,989404436,3128499476
loop_rate,2,1050995571,1001400970,1001400970,1009789578,3148884618
loop_rate,3,1054740338,1015075884,1015075884,1023464492,3162559532
loop_rate,4,1056720495,1023877279,1023877279,1032265887,3171360927
loop_rate,5,1069480352,1031723454,1031723454,1040112062,3179207102
loop_rate,6,1068973779,1038369037,1038369037,1046757645,3185852685
loop_rate,7,1068028195,1043868772,1043868772,1052257380,3191352420
loop_rate,8,1066758258,1048900616,1048900616,1057289224,3196384264
loop_rate,9,1065282692,1051716927,1051716927,1060105535,3199200575
loop_rate,10,1062410633,1054457517,1054457517,1062846125,3201941165
loop_rate,11,1059895378,1056953213,1056953213,1065341821,3204436861
loop_rate,12,1058041910,1058026963,1058026963,1066415571,3205510611
loop_rate,13,1057074970,1058887507,1058887507,1067276115,3206371155
loop_rate,14,1057111806,1059542010,1059542010,1067930618,3207025658
loop_rate,15,1058147951,1060017796,1060017796,1068406404,3207501444
loop_rate,16,1060057767,1060362194,1060362194,1068750802,3207845842
loop_rate,17,1062609680,1060634798,1060634798,1069023406,3208118446
loop_rate,18,1065423737,1060898728,1060898728,1069287336,3208382376
loop_rate,19,1066857478,1061211877,1061211877,1069600485,3208695525
loop_rate,20,1068108818,1061619144,1061619144,1070007752,3209102792
loop_rate,21,1069026028,1062146556,1062146556,1070535164,3209630204
loop_rate,22,1069497894,1062797925,1062797925,1071186533,3210281573
loop_rate,23,1069467198,1063554406,1063554406,1071943014,3211038054
loop_rate,24,1068937664,1064376971,1064376971,1072765579,3211860619
loop_rate,25,1067973498,1065211450,1065211450,1073600058,3212695098
loop_rate,26,1066691614,1065674364,1065674364,1074062972,3213158012
loop_rate,27,1065141662,1066009956,1066009956,1074398564,3213493604
loop_rate,28,1062278965,1066261864,1066261864,1074650472,3213745512
loop_rate,29,1059789041,1066410400,1066410400,1074799008,3213894048
loop_rate,30,1093203554,1066911055,1066911055,1075299663,3214394703
loop_rate,31,1057053337,1068128030,1068128030,1076516638,3215611678
loop_rate,32,1057139278,1069416803,1069416803,1077805411,3216900451
loop_rate,33,1058221198,1070270468,1070270468,1078659076,3217754116
loop_rate,34,1060167904,1070768399,1070768399,1079157007,3218252047
loop_rate,35,1062743358,1070991345,1070991345,1079379953,3218474993
loop_rate,36,1065494239,1071016824,1071016824,1079405432,3218500472
loop_rate,37,1066923095,1070914692,1070914692,1079303300,3218398340
loop_rate,38,1068161596,1070743352,1070743352,1079131960,3218227000
loop_rate,39,1069059565,1070547016,1070547016,1078935624,3218030664
loop_rate,40,1069508124,1070354321,1070354321,1078742929,3217837969
loop_rate,41,1069452882,1070178456,1070178456,1078567064,3217662104
loop_rate,42,1068900536,1070018782,1070018782,1078407390,3217502430
loop_rate,43,1067918060,1069863737,1069863737,1078252345,3217347385
loop_rate,44,1066624588,1069694715,1069694715,1078083323,3217178363
loop_rate,45,1065000690,1069490441,1069490441,1077879049,3216974089
loop_rate,46,1062148166,1069231342,1069231342,1077619950,3216714990
loop_rate,47,1059684281,1068903420,1068903420,1077292028,3216387068
loop_rate,48,1057907767,1068501171,1068501171,1076889779,3215984819
loop_rate,49,1057034050,1068029220,1068029220,1076417828,3215512868
loop_rate,50,1057169072,1067502526,1067502526,1075891134,3214986174
loop_rate,51,1058296461,1066945121,1066945121,1075333729,3214428769
loop_rate,52,1060279503,1066387599,1066387599,1074776207,3213871247
loop_rate,53,1062877766,1065863660,1065863660,1074252268,3213347308
loop_rate,54,1065564702,1065406163,1065406163,1073794771,3212889811
loop_rate,55,1066988270,1064733124,1064733124,1073121732,3212216772
loop_rate,56,1068213580,1064235801,1064235801,1072624409,3211719449
loop_rate,57,1069092053,1063985305,1063985305,1072373913,3211468953
loop_rate,58,1069517180,1063975796,1063975796,1072364404,3211459444
loop_rate,59,1069437406,1064177760,1064177760,1072566368,3211661408
loop_rate,60,1059788680,1064471417,1064471417,1072860025,3211955065
loop_rate,61,1073947588,1064807270,1064807270,1073195878,3212290918
loop_rate,62,1053391964,1065196193,1065196193,1073584801,3212679841
loop_rate,63,1071397977,1065458054,1065458054,1073846662,3212941702
loop_rate,64,1028771456,1065597253,1065597253,1073985861,3213080901
loop_rate,65,1068758620,1065667464,1065667464,1074056072,3213151112
loop_rate,66,3192542728,1065654676,1065654676,1074043284,3213138324
loop_rate,67,1067476622,1065557030,1065557030,1073945638,3213040678
loop_rate,68,3195113368,1065384706,1065384706,1073773314,3212868354
loop_rate,69,1068154921,1064963547,1064963547,1073352155,3212447195
loop_rate,70,3174767008,1064459654,1064459654,1072848262,3211943302
loop_rate,71,1070474508,1063969298,1063969298,1072357906,3211452946
loop_rate,72,1049703544,1063556988,1063556988,1071945596,3211040636
loop_rate,73,1073344436,1063278752,1063278752,1071667360,3210762400
loop_rate,74,1058593376,1063175019,1063175019,1071563627,3210658667
loop_rate,75,1074578384,1063265430,1063265430,1071654038,3210749078
loop_rate,76,1061113990,1063546231,1063546231,1071934839,3211029879
loop_rate,77,1074727028,1063990536,1063990536,1072379144,3211474184
loop_rate,78,1059710436,1064551444,1064551444,1072940052,3212035092
loop_rate,79,1073919154,1065167600,1065167600,1073556208,3212651248
loop_rate,80,1053121044,1065561886,1065561886,1073950494,3213045534
loop_rate,81,1071327606,1065823114,1065823114,1074211722,3213306762
loop_rate,82,1026708384,1066015071,1066015071,1074403679,3213498719
loop_rate,83,1068707857,1066116882,1066116882,1074505490,3213600530
loop_rate,84,3192789920,1066118342,1066118342,1074506950,3213601990
loop_rate,85,1067469332,1066021162,1066021162,1074409770,3213504810
loop_rate,86,3194975704,1065838766,1065838766,1074227374,3213322414
loop_rate,87,1068194535,1065594678,1065594678,1073983286,3213078326
loop_rate,88,3172936032,1065286153,1065286153,1073674761,3212769801
loop_rate,89,1070542394,1064743020,1064743020,1073131628,3212226668
loop_rate,90,1049984856,1064274212,1064274212,1072662820,3211757860
loop_rate,91,1073408672,1063937854,1063937854,1072326462,3211421502
loop_rate,92,1058694088,1063775724,1063775724,1072164332,3211259372
loop_rate,93,1074593566,1063808219,1063808219,1072196827,3211291867
loop_rate,94,1061127386,1064031914,1064031914,1072420522,3211515562
loop_rate,95,1074718137,1064420010,1064420010,1072808618,3211903658
loop_rate,96,1059630232,1064925620,1064925620,1073314228,3212409268
loop_rate,97,1073890369,1065420344,1065420344,1073808952,3212903992
loop_rate,98,1052848872,1065695294,1065695294,1074083902,3213178942
loop_rate,99,1071257342,1065930856,1065930856,1074319464,3213414504
slow,0,0,0,0,0,0
slow,1,1043304525,1010662319,1010662319,1019050927,3158145967
slow,2,1050995571,1030611474,1030611474,1039000082,3178095122
slow,3,1054740338,1041588883,1041588883,1049977491,3189072531
slow,4,1056720495,1048785555,1048785555,1057174163,3196269203
slow,5,1069480352,1054583415,1054583415,1062972023,3202067063
slow,6,1068973779,1060583317,1060583317,1068971925,3208066965
slow,7,1068028195,1065551711,1065551711,1073940319,3213035359
slow,8,1066758258,1067264488,1067264488,1075653096,3214748136
slow,9,1065282692,1067823442,1067823442,1076212050,3215307090
slow,10,1062410633,1067378432,1067378432,1075767040,3214862080
slow,11,1059895378,1066263334,1066263334,1074651942,3213746982
slow,12,1058041910,1064333682,1064333682,1072722290,3211817330
slow,13,1057074970,1061523567,1061523567,1069912175,3209007215
slow,14,1057111806,1059230930,1059230930,1067619538,3206714578
slow,15,1058147951,1057780149,1057780149,1066168757,3205263797
slow,16,1060057767,1057339438,1057339438,1065728046,3204823086
slow,17,1062609680,1057934288,1057934288,1066322896,3205417936
slow,18,1065423737,1059463801,1059463801,1067852409,3206947449
slow,19,1066857478,1061721177,1061721177,1070109785,3209204825
slow,20,1068108818,1064420181,1064420181,1072808789,3211903829
slow,21,1069026028,1066290632,1066290632,1074679240,3213774280
slow,22,1069497894,1067578205,1067578205,1075966813,3215061853
slow,23,1069467198,1068593788,1068593788,1076982396,3216077436
slow,24,1068937664,1069215037,1069215037,1077603645,3216698685
slow,25,1067973498,1069367330,1069367330,1077755938,3216850978
slow,26,1066691614,1069032679,1069032679,1077421287,3216516327
slow,27,1065141662,1068251918,1068251918,1076640526,3215735566
slow,28,1062278965,1067119811,1067119811,1075508419,3214603459
slow,29,1059789041,1065773634,1065773634,1074162242,3213257282
slow,30,1093203554,1070035140,1070035140,1078423748,3217518788
slow,31,1057053337,1077312285,1077312285,1085700893,3224795933
slow,32,1057139278,1079742523,1079742523,1088131131,3227226171
slow,33,1058221198,1077457622,1077457622,1085846230,3224941270
slow,34,1060167904,1073913590,1073913590,1082302198,3221397238
slow,35,1062743358,1068124925,1068124925,1076513533,3215608573
slow,36,1065494239,1063797102,1063797102,1072185710,3211280750
slow,37,1066923095,1061360070,1061360070,1069748678,3208843718
slow,38,1068161596,1062252986,1062252986,1070641594,3209736634
slow,39,1069059565,1064927668,1064927668,1073316276,3212411316
slow,40,1069508124,1066719644,1066719644,1075108252,3214203292
slow,41,1069452882,1068089947,1068089947,1076478555,3215573595
slow,42,1068900536,1068989824,1068989824,1077378432,3216473472
slow,43,1067918060,1069308189,1069308189,1077696797,3216791837
slow,44,1066624588,1069043544,1069043544,1077432152,3216527192
slow,45,1065000690,1068271212,1068271212,1076659820,3215754860
slow,46,1062148166,1067118938,1067118938,1075507546,3214602586
slow,47,1059684281,1065747560,1065747560,1074136168,3213231208
slow,48,1057907767,1063313650,1063313650,1071702258,3210797298
slow,49,1057034050,1060748419,1060748419,1069137027,3208232067
slow,50,1057169072,1058755316,1058755316,1067143924,3206238964
slow,51,1058296461,1057571497,1057571497,1065960105,3205055145
slow,52,1060279503,1057336143,1057336143,1065724751,3204819791
slow,53,1062877766,1058074668,1058074668,1066463276,3205558316
slow,54,1065564702,1059695756,1059695756,1068084364,3207179404
slow,55,1066988270,1062002112,1062002112,1070390720,3209485760
slow,56,1068213580,1064713974,1064713974,1073102582,3212197622
slow,57,1069092053,1066427956,1066427956,1074816564,3213911604
slow,58,1069517180,1067691798,1067691798,1076080406,3215175446
slow,59,1069437406,1068671983,1068671983,1077060591,3216155631
slow,60,1059788680,1068825333,1068825333,1077213941,3216308981
slow,61,1073947588,1068445544,1068445544,1076834152,3215929192
slow,62,1053391964,1068110766,1068110766,1076499374,3215594414
slow,63,1071397977,1067543536,1067543536,1075932144,3215027184
slow,64,1028771456,1066653842,1066653842,1075042450,3214137490
slow,65,1068758620,1065499358,1065499358,1073887966,3212983006
slow,66,3192542728,1063103264,1063103264,1071491872,3210586912
slow,67,1067476622,1060696139,1060696139,1069084747,3208179787
slow,68,3195113368,1058777977,1058777977,1067166585,3206261625
slow,69,1068154921,1057627380,1057627380,1066015988,3205111028
slow,70,3174767008,1057410875,1057410875,1065799483,3204894523
slow,71,1070474508,1058166594,1058166594,1066555202,3205650242
slow,72,1049703544,1059805328,1059805328,1068193936,3207288976
slow,73,1073344436,1062126244,1062126244,1070514852,3209609892
slow,74,1058593376,1064844485,1064844485,1073233093,3212328133
slow,75,1074578384,1066490310,1066490310,1074878918,3213973958
slow,76,1061113990,1067744355,1067744355,1076132963,3215228003
slow,77,1074727028,1068708375,1068708375,1077096983,3216192023
slow,78,1059710436,1069265274,1069265274,1077653882,3216748922
slow,79,1073919154,1069347520,1069347520,1077736128,3216831168
slow,80,1053121044,1068945220,1068945220,1077333828,3216428868
slow,81,1071327606,1068107244,1068107244,1076495852,3215590892
slow,82,1026708384,1066935272,1066935272,1075323880,3214418920
slow,83,1068707857,1065571459,1065571459,1073960067,3213055107
slow,84,3192789920,1063009170,1063009170,1071397778,3210492818
slow,85,1067469332,1060512898,1060512898,1068901506,3207996546
slow,86,3194975704,1058603564,1058603564,1066992172,3206087212
slow,87,1068194535,1057512675,1057512675,1065901283,3204996323
slow,88,3172936032,1057372497,1057372497,1065761105,3204856145
slow,89,1070542394,1058200020,1058200020,1066588628,3205683668
slow,90,1049984856,1059894901,1059894901,1068283509,3207378549
slow,91,1073408672,1062251626,1062251626,1070640234,3209735274
slow,92,1058694088,1064984432,1064984432,1073373040,3212468080
slow,93,1074593566,1066557584,1066557584,1074946192,3214041232
slow,94,1061127386,1067800307,1067800307,1076188915,3215283955
slow,95,1074718137,1068746307,1068746307,1077134915,3216229955
slow,96,1059630232,1069280881,1069280881,1077669489,3216764529
slow,97,1073890369,1069339208,1069339208,1077727816,3216822856
slow,98,1052848872,1068914212,1068914212,1077302820,3216397860
slow,99,1071257342,1068057431,1068057431,1076446039,3215541079
clamped,0,0,0,0,0,0
clamped,1,1043304525,1038113261,1038113261,1046501869,3185596909
clamped,2,1050995571,1050243437,1050243437,1058632045,3197727085
clamped,3,1054740338,1053962150,1053962150,1062350758,3201445798
clamped,4,1056720495,1056358629,1056358629,1064747237,3203842277
clamped,5,1069480352,1066525584,1066525584,1074914192,3214009232
clamped,6,1068973779,1070675620,1070675620,1079064228,3218159268
clamped,7,1068028195,1067758720,1067758720,1076147328,3215242368
clamped,8,1066758258,1067036092,1067036092,1075424700,3214519740
clamped,9,1065282692,1065918850,1065918850,1074307458,3213402498
clamped,10,1062410633,1062496028,1062496028,1070884636,3209979676
clamped,11,1059895378,1060859314,1060859314,1069247922,3208342962
clamped,12,1058041910,1058142911,1058142911,1066531519,3205626559
clamped,13,1057074970,1057329882,1057329882,1065718490,3204813530
clamped,14,1057111806,1056984121,1056984121,1065372729,3204467769
clamped,15,1058147951,1057806230,1057806230,1066194838,3205289878
clamped,16,1060057767,1059577192,1059577192,1067965800,3207060840
clamped,17,1062609680,1061946760,1061946760,1070335368,3209430408
clamped,18,1065423737,1064831757,1064831757,1073220365,3212315405
clamped,19,1066857478,1066529095,1066529095,1074917703,3214012743
clamped,20,1068108818,1067844860,1067844860,1076233468,3215328508
clamped,21,1069026028,1068849137,1068849137,1077237745,3216332785
clamped,22,1069497894,1069431248,1069431248,1077819856,3216914896
clamped,23,1069467198,1069520768,1069520768,1077909376,3217004416
clamped,24,1068937664,1069102079,1069102079,1077490687,3216585727
clamped,25,1067973498,1068231328,1068231328,1076619936,3215714976
clamped,26,1066691614,1067009918,1067009918,1075398526,3214493566
clamped,27,1065141662,1065588507,1065588507,1073977115,3213072155
clamped,28,1062278965,1062923276,1062923276,1071311884,3210406924
clamped,29,1059789041,1060317398,1060317398,1068706006,3207801046
clamped,30,1093203554,1088359784,1088359784,1096748392,3235843432
clamped,31,1057053337,1086301045,1086301045,1094689653,3233784693
clamped,32,1057139278,3221238754,3221238754,3229627362,1073755106
